report date,Number recovered,Number of deaths,Cumulative number of cases,currently infected,time,population,random graph probability,susceptible,theta,alpha,gamma,country,R0,beta,delta,epsilon,theta fitted,recovered fitted,death fitted,susceptible fitted,infected fitted,graph type
2003-05-14,104.0,23.0,143.0,16.0,34,31215902.0,3.845380456334503e-06,31215759.0,0.9999999618366971,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999760469652,22,23,31215812,45,poisson
2003-05-15,107.0,23.0,142.0,12.0,35,31216185.0,3.845380456334503e-06,31216043.0,0.9999999621042612,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999761036495,22,23,31216095,44,poisson
2003-05-16,106.0,23.0,140.0,11.0,36,31216468.0,3.845380456334503e-06,31216328.0,0.9999999626386824,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999761601984,22,23,31216379,44,poisson
2003-05-17,106.0,23.0,140.0,11.0,37,31216752.0,3.845380456334503e-06,31216612.0,0.9999999626393624,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999762166124,22,23,31216663,44,poisson
2003-05-19,106.0,23.0,140.0,11.0,39,31217318.0,3.845380456334503e-06,31217178.0,0.9999999626407172,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.999999976329042,22,23,31217229,43,poisson
2003-05-20,106.0,23.0,140.0,11.0,40,31217601.0,3.845380456334503e-06,31217461.0,0.9999999626413943,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999763850528,22,24,31217513,43,poisson
2003-05-21,108.0,23.0,140.0,9.0,41,31217884.0,3.845380456334503e-06,31217744.0,0.9999999626420718,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999764409296,22,24,31217796,43,poisson
2003-05-22,109.0,23.0,140.0,8.0,42,31218167.0,3.845380456334503e-06,31218027.0,0.9999999626427489,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999764966732,22,24,31218079,42,poisson
2003-05-23,109.0,23.0,140.0,8.0,43,31218451.0,3.845380456334503e-06,31218311.0,0.9999999626434288,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999765522838,22,24,31218363,42,poisson
2003-05-24,109.0,23.0,140.0,8.0,44,31218734.0,3.845380456334503e-06,31218594.0,0.999999962644106,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999766077616,22,24,31218646,42,poisson
2003-05-26,110.0,26.0,148.0,12.0,46,31219300.0,3.845380456334503e-06,31219152.0,0.9999999605109104,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999767183266,22,24,31219213,41,poisson
2003-05-27,111.0,26.0,148.0,11.0,47,31219583.0,3.845380456334503e-06,31219435.0,0.9999999605116264,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999767734079,22,24,31219496,41,poisson
2003-05-28,111.0,26.0,149.0,12.0,48,31219867.0,3.845380456334503e-06,31219718.0,0.9999999602455356,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999768283578,22,24,31219780,41,poisson
2003-05-29,112.0,26.0,151.0,13.0,49,31220150.0,3.845380456334503e-06,31219999.0,0.9999999597126478,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999768831764,22,24,31220063,40,poisson
2003-05-30,112.0,28.0,159.0,19.0,50,31220433.0,3.845380456334503e-06,31220274.0,0.999999957578982,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999769378644,22,24,31220347,40,poisson
2003-05-31,116.0,30.0,188.0,42.0,51,31220716.0,3.845380456334503e-06,31220528.0,0.9999999498427014,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999769924208,22,25,31220630,39,poisson
2003-06-02,116.0,30.0,198.0,52.0,53,31221283.0,3.845380456334503e-06,31221085.0,0.9999999471766702,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999771011486,22,26,31221197,38,poisson
2003-06-03,116.0,31.0,213.0,66.0,54,31221566.0,3.845380456334503e-06,31221353.0,0.9999999431759192,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999771553147,22,26,31221480,37,poisson
2003-06-04,121.0,31.0,216.0,64.0,55,31221849.0,3.845380456334503e-06,31221633.0,0.999999942376622,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999772093516,22,27,31221764,37,poisson
2003-06-05,120.0,31.0,218.0,67.0,56,31222132.0,3.845380456334503e-06,31221914.0,0.9999999418441246,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999772581968,22,27,31222047,36,poisson
2003-06-06,120.0,31.0,219.0,68.0,57,31222416.0,3.845380456334503e-06,31222197.0,0.9999999415784164,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999773119878,22,28,31222331,35,poisson
2003-06-09,128.0,32.0,229.0,69.0,60,31223265.0,3.845380456334503e-06,31223036.0,0.9999999389140763,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999774726066,22,30,31223181,33,poisson
2003-06-10,131.0,32.0,229.0,66.0,61,31223549.0,3.845380456334503e-06,31223320.0,0.9999999389151876,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.999999977525886,22,30,31223465,32,poisson
2003-06-11,134.0,32.0,230.0,64.0,62,31223832.0,3.845380456334503e-06,31223602.0,0.9999999386495528,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.999999977579038,22,31,31223748,31,poisson
2003-06-12,141.0,32.0,238.0,65.0,63,31224115.0,3.845380456334503e-06,31223877.0,0.9999999365167671,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999776320632,22,31,31224031,31,poisson
2003-06-13,150.0,32.0,242.0,60.0,64,31224398.0,3.845380456334503e-06,31224156.0,0.999999935450988,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.999999977684962,22,32,31224314,30,poisson
2003-06-16,156.0,32.0,243.0,55.0,67,31225248.0,3.845380456334503e-06,31225005.0,0.999999935187784,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999778429224,22,33,31225165,28,poisson
2003-06-17,171.0,32.0,247.0,44.0,68,31225531.0,3.845380456334503e-06,31225284.0,0.9999999341221064,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999778953184,22,34,31225448,27,poisson
2003-06-18,176.0,33.0,246.0,37.0,69,31225815.0,3.845380456334503e-06,31225569.0,0.9999999343900128,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999779475894,22,34,31225732,27,poisson
2003-06-19,175.0,34.0,245.0,36.0,70,31226098.0,3.845380456334503e-06,31225853.0,0.9999999346579056,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999779997356,22,34,31226016,26,poisson
2003-06-20,180.0,34.0,245.0,31.0,71,31226381.0,3.845380456334503e-06,31226136.0,0.9999999346590899,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.999999978051758,22,34,31226299,26,poisson
2003-06-23,182.0,35.0,246.0,29.0,74,31227231.0,3.845380456334503e-06,31226985.0,0.9999999343959629,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999782071082,22,35,31227149,25,poisson
2003-06-24,188.0,37.0,249.0,24.0,75,31227514.0,3.845380456334503e-06,31227265.0,0.999999933597114,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999782586356,22,35,31227432,24,poisson
2003-06-25,188.0,37.0,250.0,25.0,76,31227797.0,3.845380456334503e-06,31227547.0,0.9999999333316432,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999783019649,22,36,31227716,24,poisson
2003-06-26,190.0,37.0,251.0,24.0,77,31228081.0,3.845380456334503e-06,31227830.0,0.9999999330661862,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999783532656,22,36,31228000,23,poisson
2003-06-27,191.0,37.0,251.0,23.0,78,31228364.0,3.845380456334503e-06,31228113.0,0.9999999330673992,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999783961884,22,36,31228283,23,poisson
2003-06-30,192.0,37.0,252.0,23.0,81,31229214.0,3.845380456334503e-06,31228962.0,0.9999999328043924,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999785490812,22,37,31229134,22,poisson
2003-07-01,192.0,38.0,252.0,22.0,82,31229497.0,3.845380456334503e-06,31229245.0,0.9999999328056104,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999785997924,22,37,31229417,22,poisson
2003-07-02,192.0,38.0,252.0,22.0,83,31229780.0,3.845380456334503e-06,31229528.0,0.999999932806828,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999786503824,22,37,31229700,21,poisson
2003-07-03,193.0,38.0,251.0,20.0,84,31230064.0,3.845380456334503e-06,31229813.0,0.9999999330746859,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999787008521,22,37,31229984,21,poisson
2003-07-04,193.0,38.0,251.0,20.0,85,31230347.0,3.845380456334503e-06,31230096.0,0.9999999330758991,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999787512012,22,37,31230267,20,poisson
2003-07-07,193.0,38.0,251.0,20.0,88,31231197.0,3.845380456334503e-06,31230946.0,0.9999999330795416,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.999999978874927,22,38,31231118,20,poisson
2003-07-08,194.0,38.0,250.0,18.0,89,31231480.0,3.845380456334503e-06,31231230.0,0.999999933347366,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999789248604,22,38,31231401,19,poisson
2003-07-09,193.0,38.0,249.0,18.0,90,31231764.0,3.845380456334503e-06,31231515.0,0.999999933615185,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999789746744,22,38,31231685,19,poisson
2003-07-10,194.0,38.0,250.0,18.0,91,31232047.0,3.845380456334503e-06,31231797.0,0.9999999333497862,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999790243698,22,38,31231968,18,poisson
2003-07-11,194.0,38.0,250.0,18.0,92,31232330.0,3.845380456334503e-06,31232080.0,0.999999933350994,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.9999999790739468,22,38,31232252,18,poisson
2003-08-15,200.0,41.0,251.0,10.0,127,31242248.0,3.845380456334503e-06,31241997.0,0.9999999331268756,2.8739561684698604e-05,1.966816324361353e-05,Canada,0.7125002226563195,5e-05,0.00837,1.05e-06,0.999999980744252,22,41,31242176,9,poisson
2003-04-10,22.0,10.0,97.0,65.0,0,31206276.0,0.0,31206179.0,0.9994223996859644,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994223996859644,22,10,31206179,65,powerlaw
2003-04-11,25.0,10.0,98.0,63.0,1,31206559.0,0.0,31206461.0,0.9994223990387956,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994223997608256,22,11,31206462,64,powerlaw
2003-04-12,26.0,10.0,101.0,65.0,2,31206842.0,0.0,31206741.0,0.9994223970961836,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994223998355604,22,11,31206745,64,powerlaw
2003-04-14,27.0,13.0,100.0,60.0,4,31207408.0,0.0,31207308.0,0.9994223977450916,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994223999846452,22,12,31207311,62,powerlaw
2003-04-15,27.0,13.0,100.0,60.0,5,31207691.0,0.0,31207591.0,0.9994223977456688,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224000590078,22,13,31207595,62,powerlaw
2003-04-16,37.0,13.0,103.0,53.0,6,31207974.0,0.0,31207871.0,0.9994223958031476,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224001332466,22,13,31207878,61,powerlaw
2003-04-17,46.0,12.0,126.0,68.0,7,31208257.0,0.0,31208131.0,0.9994223809066038,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224002073708,22,14,31208161,61,powerlaw
2003-04-18,54.0,12.0,132.0,66.0,8,31208540.0,0.0,31208408.0,0.999422377021156,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422400281376,22,14,31208444,60,powerlaw
2003-04-19,54.0,12.0,132.0,66.0,9,31208824.0,0.0,31208692.0,0.9994223770219344,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422400355264,22,15,31208728,59,powerlaw
2003-04-21,54.0,12.0,132.0,66.0,11,31209390.0,0.0,31209258.0,0.999422377023491,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224005026944,22,16,31209294,58,powerlaw
2003-04-22,65.0,13.0,139.0,61.0,12,31209673.0,0.0,31209534.0,0.9994223724905498,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224005762302,22,16,31209577,57,powerlaw
2003-04-23,65.0,13.0,140.0,62.0,13,31209956.0,0.0,31209816.0,0.9994223718437024,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224006496542,22,17,31209860,57,powerlaw
2003-04-24,67.0,15.0,140.0,58.0,14,31210239.0,0.0,31210099.0,0.9994223718445184,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224007229574,22,17,31210144,56,powerlaw
2003-04-25,74.0,15.0,140.0,51.0,15,31210522.0,0.0,31210382.0,0.9994223718453362,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224007961332,22,18,31210427,56,powerlaw
2003-04-26,77.0,18.0,142.0,47.0,16,31210805.0,0.0,31210663.0,0.9994223705508672,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224008691864,22,18,31210710,55,powerlaw
2003-04-28,77.0,18.0,142.0,47.0,18,31211372.0,0.0,31211230.0,0.999422370552532,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224010149508,22,19,31211277,54,powerlaw
2003-04-29,86.0,20.0,146.0,40.0,19,31211655.0,0.0,31211509.0,0.9994223679628428,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224010876452,22,19,31211560,54,powerlaw
2003-04-30,87.0,20.0,148.0,41.0,20,31211938.0,0.0,31211790.0,0.9994223666684321,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224011602292,22,20,31211843,53,powerlaw
2003-05-01,87.0,20.0,147.0,40.0,21,31212221.0,0.0,31212074.0,0.9994223673169264,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224012326977,22,20,31212126,53,powerlaw
2003-05-02,93.0,22.0,149.0,34.0,22,31212504.0,0.0,31212355.0,0.9994223660225534,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224013050328,22,20,31212409,52,powerlaw
2003-05-03,94.0,22.0,149.0,33.0,23,31212787.0,0.0,31212638.0,0.9994223660234296,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224013772514,22,20,31212693,52,powerlaw
2003-05-05,93.0,22.0,148.0,33.0,25,31213354.0,0.0,31213206.0,0.9994223666727776,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224015213412,22,21,31213260,51,powerlaw
2003-05-06,93.0,22.0,148.0,33.0,26,31213637.0,0.0,31213489.0,0.9994223666736566,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224015932238,22,21,31213543,51,powerlaw
2003-05-07,93.0,22.0,146.0,31.0,27,31213920.0,0.0,31213774.0,0.9994223679697,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224016649856,22,22,31213826,50,powerlaw
2003-05-08,95.0,22.0,146.0,29.0,28,31214203.0,0.0,31214057.0,0.9994223679705608,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422401736626,22,22,31214109,50,powerlaw
2003-05-09,94.0,22.0,145.0,29.0,29,31214486.0,0.0,31214341.0,0.9994223686189764,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224018099628,22,22,31214392,50,powerlaw
2003-05-10,97.0,22.0,145.0,26.0,30,31214769.0,0.0,31214624.0,0.9994223686198344,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422401881364,22,22,31214675,49,powerlaw
2003-05-12,98.0,22.0,143.0,23.0,32,31215336.0,0.0,31215193.0,0.9994223699166559,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224020237816,22,23,31215243,49,powerlaw
2003-05-13,99.0,22.0,143.0,22.0,33,31215619.0,0.0,31215476.0,0.9994223699174948,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224020948276,22,23,31215526,48,powerlaw
2003-05-14,104.0,23.0,143.0,16.0,34,31215902.0,0.0,31215759.0,0.9994223699183321,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224021657304,22,23,31215809,48,powerlaw
2003-05-15,107.0,23.0,142.0,12.0,35,31216185.0,0.0,31216043.0,0.9994223705667116,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224022365034,22,23,31216092,48,powerlaw
2003-05-16,106.0,23.0,140.0,11.0,36,31216468.0,0.0,31216328.0,0.9994223718626076,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224023071594,22,23,31216375,48,powerlaw
2003-05-17,106.0,23.0,140.0,11.0,37,31216752.0,0.0,31216612.0,0.9994223718634284,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224023777024,22,23,31216659,48,powerlaw
2003-05-19,106.0,23.0,140.0,11.0,39,31217318.0,0.0,31217178.0,0.9994223718650792,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224025184196,22,23,31217225,47,powerlaw
2003-05-20,106.0,23.0,140.0,11.0,40,31217601.0,0.0,31217461.0,0.9994223718659032,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224025886262,22,24,31217508,47,powerlaw
2003-05-21,108.0,23.0,140.0,9.0,41,31217884.0,0.0,31217744.0,0.9994223718667204,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422402658712,22,24,31217792,47,powerlaw
2003-05-22,109.0,23.0,140.0,8.0,42,31218167.0,0.0,31218027.0,0.9994223718675362,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224027286815,22,24,31218075,47,powerlaw
2003-05-23,109.0,23.0,140.0,8.0,43,31218451.0,0.0,31218311.0,0.9994223718683704,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.99942240279854,22,24,31218359,46,powerlaw
2003-05-24,109.0,23.0,140.0,8.0,44,31218734.0,0.0,31218594.0,0.9994223718691958,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224028682872,22,24,31218642,46,powerlaw
2003-05-26,110.0,26.0,148.0,12.0,46,31219300.0,0.0,31219152.0,0.9994223666910264,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224030074608,22,24,31219208,46,powerlaw
2003-05-27,111.0,26.0,148.0,11.0,47,31219583.0,0.0,31219435.0,0.999422366691899,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224030768959,22,24,31219491,46,powerlaw
2003-05-28,111.0,26.0,149.0,12.0,48,31219867.0,0.0,31219718.0,0.9994223660453172,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224031462308,22,24,31219775,45,powerlaw
2003-05-29,112.0,26.0,151.0,13.0,49,31220150.0,0.0,31219999.0,0.9994223647512605,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224032154664,22,24,31220058,45,powerlaw
2003-05-30,112.0,28.0,159.0,19.0,50,31220433.0,0.0,31220274.0,0.9994223595725376,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224032846656,22,24,31220342,45,powerlaw
2003-05-31,116.0,30.0,188.0,42.0,51,31220716.0,0.0,31220528.0,0.9994223407974924,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422403354176,22,25,31220625,45,powerlaw
2003-06-02,116.0,30.0,198.0,52.0,53,31221283.0,0.0,31221085.0,0.9994223343253305,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224034933344,22,26,31221192,43,powerlaw
2003-06-03,116.0,31.0,213.0,66.0,54,31221566.0,0.0,31221353.0,0.9994223246150108,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422403563039,22,26,31221475,43,powerlaw
2003-06-04,121.0,31.0,216.0,64.0,55,31221849.0,0.0,31221633.0,0.9994223226739696,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.99942240363261,22,27,31221758,42,powerlaw
2003-06-05,120.0,31.0,218.0,67.0,56,31222132.0,0.0,31221914.0,0.9994223213804024,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224037021444,22,27,31222041,41,powerlaw
2003-06-06,120.0,31.0,219.0,68.0,57,31222416.0,0.0,31222197.0,0.9994223207342758,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224037716029,22,28,31222325,41,powerlaw
2003-06-09,128.0,32.0,229.0,69.0,60,31223265.0,0.0,31223036.0,0.9994223142641449,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224039796062,22,30,31223175,39,powerlaw
2003-06-10,131.0,32.0,229.0,66.0,61,31223549.0,0.0,31223320.0,0.9994223142655008,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422404048645,22,30,31223459,38,powerlaw
2003-06-11,134.0,32.0,230.0,64.0,62,31223832.0,0.0,31223602.0,0.9994223136194484,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224041175483,22,31,31223742,37,powerlaw
2003-06-12,141.0,32.0,238.0,65.0,63,31224115.0,0.0,31223877.0,0.9994223084417394,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224041863796,22,31,31224025,37,powerlaw
2003-06-13,150.0,32.0,242.0,60.0,64,31224398.0,0.0,31224156.0,0.9994223058536428,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422404255008,22,32,31224308,36,powerlaw
2003-06-16,156.0,32.0,243.0,55.0,67,31225248.0,0.0,31225005.0,0.999422305210546,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224044600544,22,33,31225158,35,powerlaw
2003-06-17,171.0,32.0,247.0,44.0,68,31225531.0,0.0,31225284.0,0.9994223026225578,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224045279242,22,34,31225441,34,powerlaw
2003-06-18,176.0,33.0,246.0,37.0,69,31225815.0,0.0,31225569.0,0.9994223032713564,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.9994224045955236,22,34,31225726,34,powerlaw
2003-06-19,175.0,34.0,245.0,36.0,70,31226098.0,0.0,31225853.0,0.9994223039201472,2.8739561684698604e-05,1.966816324361353e-05,Canada,1.6338158266696643,7.777e-05,0.00837,1.05e-06,0.999422404663005,22,34,31226009,33,powerlaw
