0.3 beta,0.3 death fitted,0.3 delta,0.3 epsilon,0.3 infected fitted,0.3 recovered fitted,0.3 susceptible fitted,0.3 theta fitted,0.4 beta,0.4 death fitted,0.4 delta,0.4 epsilon,0.4 infected fitted,0.4 recovered fitted,0.4 susceptible fitted,0.4 theta fitted,0.5 beta,0.5 death fitted,0.5 delta,0.5 epsilon,0.5 infected fitted,0.5 recovered fitted,0.5 susceptible fitted,0.5 theta fitted,0.75 beta,0.75 death fitted,0.75 delta,0.75 epsilon,0.75 infected fitted,0.75 recovered fitted,0.75 susceptible fitted,0.75 theta fitted,0.9 beta,0.9 death fitted,0.9 delta,0.9 epsilon,0.9 infected fitted,0.9 recovered fitted,0.9 susceptible fitted,0.9 theta fitted,Cumulative number of cases,Number of deaths,Number recovered,alpha,country,currently infected,gamma,graph type,population,random graph probability,report date,susceptible,theta,time
5.246311784355337e-05,20.0,0.006778137178610399,1.1491252588579127e-06,54.0,22.0,31214107.0,1.0,5.146863032978969e-05,20.0,0.007396775511188272,1.0986130758459075e-06,51.0,22.0,31214109.0,1.0,5.119069535669001e-05,21.0,0.0076138562541973875,1.0711694501732669e-06,50.0,22.0,31214110.0,1.0,5.236111111111112e-05,22.0,0.00830025,1.0472222222222219e-06,48.0,22.0,31214111.0,1.0,5e-05,22.0,0.00837,1.05e-06,47.0,22.0,31214112.0,1.0,146.0,22.0,95.0,2.8739561684698604e-05,Canada,29.0,1.966816324361353e-05,poisson,31214203.0,3.845380456334503e-06,2003-05-08,31214057.0,0.9999999610318248,28
5.246311784355337e-05,20.0,0.006778137178610399,1.1491252588579127e-06,54.0,22.0,31214390.0,1.0,5.146863032978969e-05,21.0,0.007396775511188272,1.0986130758459075e-06,51.0,22.0,31214392.0,1.0,5.119069535669001e-05,21.0,0.0076138562541973875,1.0711694501732669e-06,50.0,22.0,31214393.0,1.0,5.236111111111112e-05,22.0,0.00830025,1.0472222222222219e-06,48.0,22.0,31214394.0,1.0,5e-05,22.0,0.00837,1.05e-06,47.0,22.0,31214395.0,1.0,145.0,22.0,94.0,2.8739561684698604e-05,Canada,29.0,1.966816324361353e-05,poisson,31214486.0,3.845380456334503e-06,2003-05-09,31214341.0,0.9999999612994324,29
5.246311784355337e-05,20.0,0.006778137178610399,1.1491252588579127e-06,54.0,22.0,31214673.0,1.0,5.146863032978969e-05,21.0,0.007396775511188272,1.0986130758459075e-06,51.0,22.0,31214675.0,1.0,5.119069535669001e-05,21.0,0.0076138562541973875,1.0711694501732669e-06,50.0,22.0,31214676.0,1.0,5.236111111111112e-05,22.0,0.00830025,1.0472222222222219e-06,47.0,22.0,31214677.0,1.0,5e-05,22.0,0.00837,1.05e-06,46.0,22.0,31214678.0,1.0,145.0,22.0,97.0,2.8739561684698604e-05,Canada,26.0,1.966816324361353e-05,poisson,31214769.0,3.845380456334503e-06,2003-05-10,31214624.0,0.999999961300134,30
5.246311784355337e-05,20.0,0.006778137178610399,1.1491252588579127e-06,53.0,22.0,31215240.0,1.0,5.146863032978969e-05,21.0,0.007396775511188272,1.0986130758459075e-06,50.0,22.0,31215243.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,49.0,22.0,31215243.0,1.0,5.236111111111112e-05,23.0,0.00830025,1.0472222222222219e-06,47.0,22.0,31215245.0,1.0,5e-05,23.0,0.00837,1.05e-06,46.0,22.0,31215246.0,1.0,143.0,22.0,98.0,2.8739561684698604e-05,Canada,23.0,1.966816324361353e-05,poisson,31215336.0,3.845380456334503e-06,2003-05-12,31215193.0,0.9999999618353131,32
5.246311784355337e-05,20.0,0.006778137178610399,1.1491252588579127e-06,53.0,22.0,31215523.0,1.0,5.146863032978969e-05,21.0,0.007396775511188272,1.0986130758459075e-06,50.0,22.0,31215526.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,49.0,22.0,31215526.0,1.0,5.236111111111112e-05,23.0,0.00830025,1.0472222222222219e-06,46.0,22.0,31215528.0,1.0,5e-05,23.0,0.00837,1.05e-06,45.0,22.0,31215529.0,1.0,143.0,22.0,99.0,2.8739561684698604e-05,Canada,22.0,1.966816324361353e-05,poisson,31215619.0,3.845380456334503e-06,2003-05-13,31215476.0,0.9999999618360051,33
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,53.0,22.0,31215807.0,1.0,5.146863032978969e-05,21.0,0.007396775511188272,1.0986130758459075e-06,50.0,22.0,31215809.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,49.0,22.0,31215810.0,1.0,5.236111111111112e-05,23.0,0.00830025,1.0472222222222219e-06,46.0,22.0,31215811.0,1.0,5e-05,23.0,0.00837,1.05e-06,45.0,22.0,31215812.0,1.0,143.0,23.0,104.0,2.8739561684698604e-05,Canada,16.0,1.966816324361353e-05,poisson,31215902.0,3.845380456334503e-06,2003-05-14,31215759.0,0.9999999618366971,34
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,53.0,22.0,31216090.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,49.0,22.0,31216092.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,48.0,22.0,31216093.0,1.0,5.236111111111112e-05,23.0,0.00830025,1.0472222222222219e-06,46.0,22.0,31216094.0,1.0,5e-05,23.0,0.00837,1.05e-06,44.0,22.0,31216095.0,1.0,142.0,23.0,107.0,2.8739561684698604e-05,Canada,12.0,1.966816324361353e-05,poisson,31216185.0,3.845380456334503e-06,2003-05-15,31216043.0,0.9999999621042612,35
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,53.0,22.0,31216373.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,49.0,22.0,31216375.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,48.0,22.0,31216376.0,1.0,5.236111111111112e-05,23.0,0.00830025,1.0472222222222219e-06,45.0,22.0,31216378.0,1.0,5e-05,23.0,0.00837,1.05e-06,44.0,22.0,31216379.0,1.0,140.0,23.0,106.0,2.8739561684698604e-05,Canada,11.0,1.966816324361353e-05,poisson,31216468.0,3.845380456334503e-06,2003-05-16,31216328.0,0.9999999626386824,36
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,53.0,22.0,31216657.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,49.0,22.0,31216659.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,48.0,22.0,31216660.0,1.0,5.236111111111112e-05,23.0,0.00830025,1.0472222222222219e-06,45.0,22.0,31216662.0,1.0,5e-05,23.0,0.00837,1.05e-06,44.0,22.0,31216663.0,1.0,140.0,23.0,106.0,2.8739561684698604e-05,Canada,11.0,1.966816324361353e-05,poisson,31216752.0,3.845380456334503e-06,2003-05-17,31216612.0,0.9999999626393624,37
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,52.0,22.0,31217223.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,49.0,22.0,31217225.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,48.0,22.0,31217226.0,1.0,5.236111111111112e-05,23.0,0.00830025,1.0472222222222219e-06,45.0,22.0,31217228.0,1.0,5e-05,23.0,0.00837,1.05e-06,43.0,22.0,31217229.0,1.0,140.0,23.0,106.0,2.8739561684698604e-05,Canada,11.0,1.966816324361353e-05,poisson,31217318.0,3.845380456334503e-06,2003-05-19,31217178.0,0.9999999626407172,39
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,52.0,22.0,31217506.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,49.0,22.0,31217508.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,47.0,22.0,31217509.0,1.0,5.236111111111112e-05,23.0,0.00830025,1.0472222222222219e-06,44.0,22.0,31217511.0,1.0,5e-05,24.0,0.00837,1.05e-06,43.0,22.0,31217513.0,1.0,140.0,23.0,106.0,2.8739561684698604e-05,Canada,11.0,1.966816324361353e-05,poisson,31217601.0,3.845380456334503e-06,2003-05-20,31217461.0,0.9999999626413943,40
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,52.0,22.0,31217789.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,48.0,22.0,31217792.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,47.0,22.0,31217792.0,1.0,5.236111111111112e-05,24.0,0.00830025,1.0472222222222219e-06,44.0,22.0,31217794.0,1.0,5e-05,24.0,0.00837,1.05e-06,43.0,22.0,31217796.0,1.0,140.0,23.0,108.0,2.8739561684698604e-05,Canada,9.0,1.966816324361353e-05,poisson,31217884.0,3.845380456334503e-06,2003-05-21,31217744.0,0.9999999626420718,41
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,52.0,22.0,31218072.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,48.0,22.0,31218075.0,1.0,5.119069535669001e-05,22.0,0.0076138562541973875,1.0711694501732669e-06,47.0,22.0,31218076.0,1.0,5.236111111111112e-05,24.0,0.00830025,1.0472222222222219e-06,44.0,22.0,31218078.0,1.0,5e-05,24.0,0.00837,1.05e-06,42.0,22.0,31218079.0,1.0,140.0,23.0,109.0,2.8739561684698604e-05,Canada,8.0,1.966816324361353e-05,poisson,31218167.0,3.845380456334503e-06,2003-05-22,31218027.0,0.9999999626427489,42
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,52.0,22.0,31218356.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,48.0,22.0,31218359.0,1.0,5.119069535669001e-05,23.0,0.0076138562541973875,1.0711694501732669e-06,47.0,22.0,31218360.0,1.0,5.236111111111112e-05,24.0,0.00830025,1.0472222222222219e-06,44.0,22.0,31218362.0,1.0,5e-05,24.0,0.00837,1.05e-06,42.0,22.0,31218363.0,1.0,140.0,23.0,109.0,2.8739561684698604e-05,Canada,8.0,1.966816324361353e-05,poisson,31218451.0,3.845380456334503e-06,2003-05-23,31218311.0,0.9999999626434288,43
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,52.0,22.0,31218639.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,48.0,22.0,31218642.0,1.0,5.119069535669001e-05,23.0,0.0076138562541973875,1.0711694501732669e-06,47.0,22.0,31218643.0,1.0,5.236111111111112e-05,24.0,0.00830025,1.0472222222222219e-06,43.0,22.0,31218645.0,1.0,5e-05,24.0,0.00837,1.05e-06,42.0,22.0,31218646.0,1.0,140.0,23.0,109.0,2.8739561684698604e-05,Canada,8.0,1.966816324361353e-05,poisson,31218734.0,3.845380456334503e-06,2003-05-24,31218594.0,0.999999962644106,44
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,52.0,22.0,31219205.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,48.0,22.0,31219208.0,1.0,5.119069535669001e-05,23.0,0.0076138562541973875,1.0711694501732669e-06,46.0,22.0,31219209.0,1.0,5.236111111111112e-05,24.0,0.00830025,1.0472222222222219e-06,43.0,22.0,31219211.0,1.0,5e-05,24.0,0.00837,1.05e-06,41.0,22.0,31219213.0,1.0,148.0,26.0,110.0,2.8739561684698604e-05,Canada,12.0,1.966816324361353e-05,poisson,31219300.0,3.845380456334503e-06,2003-05-26,31219152.0,0.9999999605109104,46
5.246311784355337e-05,21.0,0.006778137178610399,1.1491252588579127e-06,51.0,22.0,31219488.0,1.0,5.146863032978969e-05,22.0,0.007396775511188272,1.0986130758459075e-06,47.0,22.0,31219491.0,1.0,5.119069535669001e-05,23.0,0.0076138562541973875,1.0711694501732669e-06,46.0,22.0,31219492.0,1.0,5.236111111111112e-05,24.0,0.00830025,1.0472222222222219e-06,43.0,22.0,31219494.0,1.0,5e-05,24.0,0.00837,1.05e-06,41.0,22.0,31219496.0,1.0,148.0,26.0,111.0,2.8739561684698604e-05,Canada,11.0,1.966816324361353e-05,poisson,31219583.0,3.845380456334503e-06,2003-05-27,31219435.0,0.9999999605116264,47
5.246311784355337e-05,22.0,0.006778137178610399,1.1491252588579127e-06,51.0,22.0,31219772.0,1.0,5.146863032978969e-05,23.0,0.007396775511188272,1.0986130758459075e-06,47.0,22.0,31219775.0,1.0,5.119069535669001e-05,23.0,0.0076138562541973875,1.0711694501732669e-06,46.0,22.0,31219776.0,1.0,5.236111111111112e-05,24.0,0.00830025,1.0472222222222219e-06,42.0,22.0,31219779.0,1.0,5e-05,24.0,0.00837,1.05e-06,41.0,22.0,31219780.0,1.0,149.0,26.0,111.0,2.8739561684698604e-05,Canada,12.0,1.966816324361353e-05,poisson,31219867.0,3.845380456334503e-06,2003-05-28,31219718.0,0.9999999602455356,48
5.246311784355337e-05,22.0,0.006778137178610399,1.1491252588579127e-06,51.0,22.0,31220055.0,1.0,5.146863032978969e-05,23.0,0.007396775511188272,1.0986130758459075e-06,47.0,22.0,31220058.0,1.0,5.119069535669001e-05,23.0,0.0076138562541973875,1.0711694501732669e-06,45.0,22.0,31220059.0,1.0,5.236111111111112e-05,24.0,0.00830025,1.0472222222222219e-06,42.0,22.0,31220062.0,1.0,5e-05,24.0,0.00837,1.05e-06,40.0,22.0,31220063.0,1.0,151.0,26.0,112.0,2.8739561684698604e-05,Canada,13.0,1.966816324361353e-05,poisson,31220150.0,3.845380456334503e-06,2003-05-29,31219999.0,0.9999999597126478,49
5.246311784355337e-05,22.0,0.006778137178610399,1.1491252588579127e-06,51.0,22.0,31220338.0,1.0,5.146863032978969e-05,23.0,0.007396775511188272,1.0986130758459075e-06,47.0,22.0,31220342.0,1.0,5.119069535669001e-05,23.0,0.0076138562541973875,1.0711694501732669e-06,45.0,22.0,31220343.0,1.0,5.236111111111112e-05,24.0,0.00830025,1.0472222222222219e-06,42.0,22.0,31220345.0,1.0,5e-05,24.0,0.00837,1.05e-06,40.0,22.0,31220347.0,1.0,159.0,28.0,112.0,2.8739561684698604e-05,Canada,19.0,1.966816324361353e-05,poisson,31220433.0,3.845380456334503e-06,2003-05-30,31220274.0,0.999999957578982,50
5.246311784355337e-05,22.0,0.006778137178610399,1.1491252588579127e-06,51.0,22.0,31220621.0,1.0,5.146863032978969e-05,23.0,0.007396775511188272,1.0986130758459075e-06,46.0,22.0,31220625.0,1.0,5.119069535669001e-05,23.0,0.0076138562541973875,1.0711694501732669e-06,45.0,22.0,31220626.0,1.0,5.236111111111112e-05,25.0,0.00830025,1.0472222222222219e-06,41.0,22.0,31220628.0,1.0,5e-05,25.0,0.00837,1.05e-06,39.0,22.0,31220630.0,1.0,188.0,30.0,116.0,2.8739561684698604e-05,Canada,42.0,1.966816324361353e-05,poisson,31220716.0,3.845380456334503e-06,2003-05-31,31220528.0,0.9999999498427014,51
5.246311784355337e-05,23.0,0.006778137178610399,1.1491252588579127e-06,50.0,22.0,31221188.0,1.0,5.146863032978969e-05,24.0,0.007396775511188272,1.0986130758459075e-06,45.0,22.0,31221192.0,1.0,5.119069535669001e-05,24.0,0.0076138562541973875,1.0711694501732669e-06,44.0,22.0,31221193.0,1.0,5.236111111111112e-05,26.0,0.00830025,1.0472222222222219e-06,40.0,22.0,31221196.0,1.0,5e-05,26.0,0.00837,1.05e-06,38.0,22.0,31221197.0,1.0,198.0,30.0,116.0,2.8739561684698604e-05,Canada,52.0,1.966816324361353e-05,poisson,31221283.0,3.845380456334503e-06,2003-06-02,31221085.0,0.9999999471766702,53
5.246311784355337e-05,23.0,0.006778137178610399,1.1491252588579127e-06,49.0,22.0,31221471.0,1.0,5.146863032978969e-05,24.0,0.007396775511188272,1.0986130758459075e-06,45.0,22.0,31221475.0,1.0,5.119069535669001e-05,25.0,0.0076138562541973875,1.0711694501732669e-06,43.0,22.0,31221476.0,1.0,5.236111111111112e-05,26.0,0.00830025,1.0472222222222219e-06,39.0,22.0,31221479.0,1.0,5e-05,26.0,0.00837,1.05e-06,37.0,22.0,31221480.0,1.0,213.0,31.0,116.0,2.8739561684698604e-05,Canada,66.0,1.966816324361353e-05,poisson,31221566.0,3.845380456334503e-06,2003-06-03,31221353.0,0.9999999431759192,54
5.246311784355337e-05,24.0,0.006778137178610399,1.1491252588579127e-06,49.0,22.0,31221754.0,1.0,5.146863032978969e-05,25.0,0.007396775511188272,1.0986130758459075e-06,44.0,22.0,31221758.0,1.0,5.119069535669001e-05,25.0,0.0076138562541973875,1.0711694501732669e-06,42.0,22.0,31221759.0,1.0,5.236111111111112e-05,27.0,0.00830025,1.0472222222222219e-06,38.0,22.0,31221762.0,1.0,5e-05,27.0,0.00837,1.05e-06,37.0,22.0,31221764.0,1.0,216.0,31.0,121.0,2.8739561684698604e-05,Canada,64.0,1.966816324361353e-05,poisson,31221849.0,3.845380456334503e-06,2003-06-04,31221633.0,0.999999942376622,55
5.246311784355337e-05,24.0,0.006778137178610399,1.1491252588579127e-06,48.0,22.0,31222037.0,1.0,5.146863032978969e-05,25.0,0.007396775511188272,1.0986130758459075e-06,44.0,22.0,31222041.0,1.0,5.119069535669001e-05,26.0,0.0076138562541973875,1.0711694501732669e-06,42.0,22.0,31222042.0,1.0,5.236111111111112e-05,27.0,0.00830025,1.0472222222222219e-06,38.0,22.0,31222045.0,1.0,5e-05,27.0,0.00837,1.05e-06,36.0,22.0,31222047.0,1.0,218.0,31.0,120.0,2.8739561684698604e-05,Canada,67.0,1.966816324361353e-05,poisson,31222132.0,3.845380456334503e-06,2003-06-05,31221914.0,0.9999999418441246,56
5.246311784355337e-05,25.0,0.006778137178610399,1.1491252588579127e-06,48.0,22.0,31222322.0,1.0,5.146863032978969e-05,26.0,0.007396775511188272,1.0986130758459075e-06,43.0,22.0,31222325.0,1.0,5.119069535669001e-05,26.0,0.0076138562541973875,1.0711694501732669e-06,41.0,22.0,31222326.0,1.0,5.236111111111112e-05,28.0,0.00830025,1.0472222222222219e-06,37.0,22.0,31222329.0,1.0,5e-05,28.0,0.00837,1.05e-06,35.0,22.0,31222331.0,1.0,219.0,31.0,120.0,2.8739561684698604e-05,Canada,68.0,1.966816324361353e-05,poisson,31222416.0,3.845380456334503e-06,2003-06-06,31222197.0,0.9999999415784164,57
5.246311784355337e-05,26.0,0.006778137178610399,1.1491252588579127e-06,46.0,22.0,31223171.0,1.0,5.146863032978969e-05,27.0,0.007396775511188272,1.0986130758459075e-06,41.0,22.0,31223175.0,1.0,5.119069535669001e-05,28.0,0.0076138562541973875,1.0711694501732669e-06,39.0,22.0,31223176.0,1.0,5.236111111111112e-05,29.0,0.00830025,1.0472222222222219e-06,35.0,22.0,31223179.0,1.0,5e-05,30.0,0.00837,1.05e-06,33.0,22.0,31223181.0,1.0,229.0,32.0,128.0,2.8739561684698604e-05,Canada,69.0,1.966816324361353e-05,poisson,31223265.0,3.845380456334503e-06,2003-06-09,31223036.0,0.9999999389140763,60
5.246311784355337e-05,26.0,0.006778137178610399,1.1491252588579127e-06,46.0,22.0,31223455.0,1.0,5.146863032978969e-05,28.0,0.007396775511188272,1.0986130758459075e-06,40.0,22.0,31223459.0,1.0,5.119069535669001e-05,28.0,0.0076138562541973875,1.0711694501732669e-06,39.0,22.0,31223460.0,1.0,5.236111111111112e-05,30.0,0.00830025,1.0472222222222219e-06,34.0,22.0,31223463.0,1.0,5e-05,30.0,0.00837,1.05e-06,32.0,22.0,31223465.0,1.0,229.0,32.0,131.0,2.8739561684698604e-05,Canada,66.0,1.966816324361353e-05,poisson,31223549.0,3.845380456334503e-06,2003-06-10,31223320.0,0.9999999389151876,61
5.246311784355337e-05,27.0,0.006778137178610399,1.1491252588579127e-06,45.0,22.0,31223738.0,1.0,5.146863032978969e-05,28.0,0.007396775511188272,1.0986130758459075e-06,40.0,22.0,31223742.0,1.0,5.119069535669001e-05,29.0,0.0076138562541973875,1.0711694501732669e-06,38.0,22.0,31223743.0,1.0,5.236111111111112e-05,31.0,0.00830025,1.0472222222222219e-06,33.0,22.0,31223746.0,1.0,5e-05,31.0,0.00837,1.05e-06,31.0,22.0,31223748.0,1.0,230.0,32.0,134.0,2.8739561684698604e-05,Canada,64.0,1.966816324361353e-05,poisson,31223832.0,3.845380456334503e-06,2003-06-11,31223602.0,0.9999999386495528,62
5.246311784355337e-05,27.0,0.006778137178610399,1.1491252588579127e-06,45.0,22.0,31224021.0,1.0,5.146863032978969e-05,29.0,0.007396775511188272,1.0986130758459075e-06,39.0,22.0,31224025.0,1.0,5.119069535669001e-05,29.0,0.0076138562541973875,1.0711694501732669e-06,37.0,22.0,31224026.0,1.0,5.236111111111112e-05,31.0,0.00830025,1.0472222222222219e-06,33.0,22.0,31224029.0,1.0,5e-05,31.0,0.00837,1.05e-06,31.0,22.0,31224031.0,1.0,238.0,32.0,141.0,2.8739561684698604e-05,Canada,65.0,1.966816324361353e-05,poisson,31224115.0,3.845380456334503e-06,2003-06-12,31223877.0,0.9999999365167671,63
5.246311784355337e-05,28.0,0.006778137178610399,1.1491252588579127e-06,45.0,22.0,31224304.0,1.0,5.146863032978969e-05,29.0,0.007396775511188272,1.0986130758459075e-06,39.0,22.0,31224308.0,1.0,5.119069535669001e-05,30.0,0.0076138562541973875,1.0711694501732669e-06,37.0,22.0,31224309.0,1.0,5.236111111111112e-05,32.0,0.00830025,1.0472222222222219e-06,32.0,22.0,31224312.0,1.0,5e-05,32.0,0.00837,1.05e-06,30.0,22.0,31224314.0,1.0,242.0,32.0,150.0,2.8739561684698604e-05,Canada,60.0,1.966816324361353e-05,poisson,31224398.0,3.845380456334503e-06,2003-06-13,31224156.0,0.999999935450988,64
5.246311784355337e-05,29.0,0.006778137178610399,1.1491252588579127e-06,43.0,22.0,31225154.0,1.0,5.146863032978969e-05,30.0,0.007396775511188272,1.0986130758459075e-06,37.0,22.0,31225158.0,1.0,5.119069535669001e-05,31.0,0.0076138562541973875,1.0711694501732669e-06,35.0,22.0,31225160.0,1.0,5.236111111111112e-05,33.0,0.00830025,1.0472222222222219e-06,30.0,22.0,31225163.0,1.0,5e-05,33.0,0.00837,1.05e-06,28.0,22.0,31225165.0,1.0,243.0,32.0,156.0,2.8739561684698604e-05,Canada,55.0,1.966816324361353e-05,poisson,31225248.0,3.845380456334503e-06,2003-06-16,31225005.0,0.999999935187784,67
5.246311784355337e-05,29.0,0.006778137178610399,1.1491252588579127e-06,43.0,22.0,31225437.0,1.0,5.146863032978969e-05,31.0,0.007396775511188272,1.0986130758459075e-06,37.0,22.0,31225441.0,1.0,5.119069535669001e-05,31.0,0.0076138562541973875,1.0711694501732669e-06,35.0,22.0,31225443.0,1.0,5.236111111111112e-05,33.0,0.00830025,1.0472222222222219e-06,30.0,22.0,31225446.0,1.0,5e-05,34.0,0.00837,1.05e-06,27.0,22.0,31225448.0,1.0,247.0,32.0,171.0,2.8739561684698604e-05,Canada,44.0,1.966816324361353e-05,poisson,31225531.0,3.845380456334503e-06,2003-06-17,31225284.0,0.9999999341221064,68
5.246311784355337e-05,29.0,0.006778137178610399,1.1491252588579127e-06,43.0,22.0,31225721.0,1.0,5.146863032978969e-05,31.0,0.007396775511188272,1.0986130758459075e-06,36.0,22.0,31225725.0,1.0,5.119069535669001e-05,32.0,0.0076138562541973875,1.0711694501732669e-06,34.0,22.0,31225727.0,1.0,5.236111111111112e-05,34.0,0.00830025,1.0472222222222219e-06,29.0,22.0,31225730.0,1.0,5e-05,34.0,0.00837,1.05e-06,27.0,22.0,31225732.0,1.0,246.0,33.0,176.0,2.8739561684698604e-05,Canada,37.0,1.966816324361353e-05,poisson,31225815.0,3.845380456334503e-06,2003-06-18,31225569.0,0.9999999343900128,69
5.246311784355337e-05,30.0,0.006778137178610399,1.1491252588579127e-06,42.0,22.0,31226004.0,1.0,5.146863032978969e-05,31.0,0.007396775511188272,1.0986130758459075e-06,36.0,22.0,31226009.0,1.0,5.119069535669001e-05,32.0,0.0076138562541973875,1.0711694501732669e-06,34.0,22.0,31226010.0,1.0,5.236111111111112e-05,34.0,0.00830025,1.0472222222222219e-06,29.0,22.0,31226013.0,1.0,5e-05,34.0,0.00837,1.05e-06,26.0,22.0,31226016.0,1.0,245.0,34.0,175.0,2.8739561684698604e-05,Canada,36.0,1.966816324361353e-05,poisson,31226098.0,3.845380456334503e-06,2003-06-19,31225853.0,0.9999999346579056,70
5.246311784355337e-05,30.0,0.006778137178610399,1.1491252588579127e-06,42.0,22.0,31226287.0,1.0,5.146863032978969e-05,32.0,0.007396775511188272,1.0986130758459075e-06,36.0,22.0,31226292.0,1.0,5.119069535669001e-05,32.0,0.0076138562541973875,1.0711694501732669e-06,34.0,22.0,31226293.0,1.0,5.236111111111112e-05,34.0,0.00830025,1.0472222222222219e-06,28.0,22.0,31226297.0,1.0,5e-05,34.0,0.00837,1.05e-06,26.0,22.0,31226299.0,1.0,245.0,34.0,180.0,2.8739561684698604e-05,Canada,31.0,1.966816324361353e-05,poisson,31226381.0,3.845380456334503e-06,2003-06-20,31226136.0,0.9999999346590899,71
5.246311784355337e-05,30.0,0.006778137178610399,1.1491252588579127e-06,41.0,22.0,31227137.0,1.0,5.146863032978969e-05,32.0,0.007396775511188272,1.0986130758459075e-06,35.0,22.0,31227142.0,1.0,5.119069535669001e-05,33.0,0.0076138562541973875,1.0711694501732669e-06,33.0,22.0,31227144.0,1.0,5.236111111111112e-05,35.0,0.00830025,1.0472222222222219e-06,27.0,22.0,31227147.0,1.0,5e-05,35.0,0.00837,1.05e-06,25.0,22.0,31227149.0,1.0,246.0,35.0,182.0,2.8739561684698604e-05,Canada,29.0,1.966816324361353e-05,poisson,31227231.0,3.845380456334503e-06,2003-06-23,31226985.0,0.9999999343959629,74
5.246311784355337e-05,31.0,0.006778137178610399,1.1491252588579127e-06,41.0,22.0,31227420.0,1.0,5.146863032978969e-05,32.0,0.007396775511188272,1.0986130758459075e-06,34.0,22.0,31227425.0,1.0,5.119069535669001e-05,33.0,0.0076138562541973875,1.0711694501732669e-06,32.0,22.0,31227427.0,1.0,5.236111111111112e-05,35.0,0.00830025,1.0472222222222219e-06,27.0,22.0,31227430.0,1.0,5e-05,35.0,0.00837,1.05e-06,24.0,22.0,31227432.0,1.0,249.0,37.0,188.0,2.8739561684698604e-05,Canada,24.0,1.966816324361353e-05,poisson,31227514.0,3.845380456334503e-06,2003-06-24,31227265.0,0.999999933597114,75
5.246311784355337e-05,31.0,0.006778137178610399,1.1491252588579127e-06,41.0,22.0,31227703.0,1.0,5.146863032978969e-05,33.0,0.007396775511188272,1.0986130758459075e-06,34.0,22.0,31227708.0,1.0,5.119069535669001e-05,33.0,0.0076138562541973875,1.0711694501732669e-06,32.0,22.0,31227710.0,1.0,5.236111111111112e-05,35.0,0.00830025,1.0472222222222219e-06,26.0,22.0,31227713.0,1.0,5e-05,36.0,0.00837,1.05e-06,24.0,22.0,31227716.0,1.0,250.0,37.0,188.0,2.8739561684698604e-05,Canada,25.0,1.966816324361353e-05,poisson,31227797.0,3.845380456334503e-06,2003-06-25,31227547.0,0.9999999333316432,76
