report date,Total deaths,Confirmed cases,currently infected,time,population,random graph probability,susceptible,theta,alpha,gamma,country,R0,beta,delta,theta fitted,death fitted,susceptible fitted,infected fitted,graph type
2020-11-03,,,,,1335772773.0,,,,,,Africa,,,,0.8974841704323462,545856681.5624628,4860.157845475817,789911231.2796918,poisson
2020-11-04,,,,,1335863982.0,,,,,,Africa,,,,0.8968323772621136,549349570.2882777,4484.610428427673,786509927.1012938,poisson
2020-11-05,,,,,1335955196.0,,,,,,Africa,,,,0.8961834659288549,552827418.8721788,4139.493898637436,783123637.6339227,poisson
2020-11-06,,,,,1336046417.0,,,,,,Africa,,,,0.8955374237146626,556290293.7073413,3822.2342132959534,779752301.0584452,poisson
2020-11-07,,,,,1336137644.0,,,,,,Africa,,,,0.8948942379557313,559738260.9135841,3530.483867162016,776395852.6025487,poisson
2020-11-08,,,,,1336228877.0,,,,,,Africa,,,,0.8942538960423074,563171386.324311,3262.1010889287927,773054228.5746,poisson
2020-11-09,,,,,1336320117.0,,,,,,Africa,,,,0.8936163854186203,566589735.4912894,3015.1311500079278,769727366.3775606,poisson
2020-11-10,,,,,1336411363.0,,,,,,Africa,,,,0.8929816935827991,569993373.6894902,2787.789504580528,766415201.5210053,poisson
2020-11-11,,,,,1336502615.0,,,,,,Africa,,,,0.8923498080867751,573382365.9087157,2578.4463430838337,763117670.644941,poisson
2020-11-12,,,,,1336593873.0,,,,,,Africa,,,,0.8917207165361726,576756776.8585991,2385.6127002523235,759834710.5287008,poisson
2020-11-13,,,,,1336685137.0,,,,,,Africa,,,,0.891094406590188,580116670.969218,2207.927827740734,756566258.1029541,poisson
2020-11-14,,,,,1336776408.0,,,,,,Africa,,,,0.8904708659614595,583462112.391767,2044.1477191798378,753312251.4605137,poisson
2020-11-15,,,,,1336867685.0,,,,,,Africa,,,,0.8898500824159274,586793165.0036938,1893.134772811657,750072626.8615332,poisson
2020-11-16,,,,,1336958968.0,,,,,,Africa,,,,0.8892320437726869,590109892.4005972,1753.8482905058677,746847321.7511122,poisson
2020-11-17,,,,,1337050257.0,,,,,,Africa,,,,0.8886167379038331,593412357.9014655,1625.335927834701,743636273.7626067,poisson
2020-11-18,,,,,1337141553.0,,,,,,Africa,,,,0.8880041527343001,596700624.5495095,1506.72589271014,740439421.7245978,poisson
2020-11-19,,,,,1337232854.0,,,,,,Africa,,,,0.8873942762416941,599974755.1174481,1397.2199270341812,737256701.662625,poisson
2020-11-20,,,,,1337324162.0,,,,,,Africa,,,,0.8867870964561214,603234812.0951124,1296.086772481021,734088053.8181151,poisson
2020-11-21,,,,,1337415477.0,,,,,,Africa,,,,0.886182601460012,606480857.7080895,1202.6564082715388,730933416.6355022,poisson
2020-11-22,,,,,1337506797.0,,,,,,Africa,,,,0.8855807793879387,609712953.9097745,1116.3147208657008,727792726.7755046,poisson
2020-11-23,,,,,1337598124.0,,,,,,Africa,,,,0.8849816184264331,612931162.373485,1036.498593855232,724665925.1279213,poisson
2020-11-24,,,,,1337689457.0,,,,,,Africa,,,,0.8843851068137977,616135544.51116,962.6915809905656,721552949.797259,poisson
2020-11-25,,,,,1337780796.0,,,,,,Africa,,,,0.8837912328399167,619326161.4610447,894.4198472123863,718453740.119108,poisson
2020-11-26,,,,,1337872142.0,,,,,,Africa,,,,0.8831999848460621,622503074.0931339,831.2485165263942,715368236.6583495,poisson
2020-11-27,,,,,1337963493.0,,,,,,Africa,,,,0.8826113512246988,625666343.0146075,772.7783749469593,712296377.2070174,poisson
2020-11-28,,,,,1338054851.0,,,,,,Africa,,,,0.882025320419289,628816028.55757,718.6427764640342,709238103.7996536,poisson
2020-11-29,,,,,1338146215.0,,,,,,Africa,,,,0.8814418809240924,631952190.797809,668.5049327468971,706193355.6972584,poisson
2020-11-30,,,,,1338237586.0,,,,,,Africa,,,,0.8808610212839666,635074889.5425327,622.0553503066101,703162074.4021169,poisson
2020-12-01,,,,,1338328962.0,,,,,,Africa,,,,0.8802827300941665,638184184.3402798,579.0095617237363,700144198.6501585,poisson
2020-12-02,,,,,1338420345.0,,,,,,Africa,,,,0.8797069960001417,641280134.4686859,539.1059796083108,697139671.4253345,poisson
2020-12-03,,,,,1338511734.0,,,,,,Africa,,,,0.8791338076973336,644362798.9532697,502.10402213551635,694148432.9427083,poisson
2020-12-04,,,,,1338603130.0,,,,,,Africa,,,,0.8785631539309718,647432236.5551883,467.78233170021485,691170425.66248,poisson
2020-12-05,,,,,1338694531.0,,,,,,Africa,,,,0.8779950234958699,650488505.7811644,435.93720087263466,688205589.2816348,poisson
2020-12-06,,,,,1338785939.0,,,,,,Africa,,,,0.8774294052362209,653531664.8712692,406.38107613650317,685253867.7476548,poisson
2020-12-07,,,,,1338877353.0,,,,,,Africa,,,,0.8768662880453919,656561771.8177159,378.9412552669913,682315202.2410287,poisson
2020-12-08,,,,,1338968773.0,,,,,,Africa,,,,0.8763056608657193,659578884.3526255,353.45864655884765,679389535.188728,poisson
2020-12-09,,,,,1339060200.0,,,,,,Africa,,,,0.8757475126883035,662583059.9535383,329.7866528364497,676476810.259809,poisson
2020-12-10,,,,,1339151633.0,,,,,,Africa,,,,0.8751918325528036,665574355.8489058,307.7901602124866,673576969.360934,poisson
2020-12-11,,,,,1339243072.0,,,,,,Africa,,,,0.8746386095472322,668552829.0102987,287.3445912547012,670689955.6451101,poisson
2020-12-12,,,,,1339334517.0,,,,,,Africa,,,,0.8740878328077499,671518536.1579169,268.3350526977417,667815712.5070304,poisson
2020-12-13,,,,,1339425969.0,,,,,,Africa,,,,0.8735394915184613,674471533.7616589,250.65554866951905,664954184.5827925,poisson
2020-12-14,,,,,1339517426.0,,,,,,Africa,,,,0.8729935749112094,677411878.0466111,234.2082735491816,662105313.7451153,poisson
2020-12-15,,,,,1339608890.0,,,,,,Africa,,,,0.8724500722653721,680339624.9808277,218.90293481026004,659269046.1162375,poisson
2020-12-16,,,,,1339700361.0,,,,,,Africa,,,,0.8719089729076575,683254830.2941228,204.6561665692564,656445326.0497105,poisson
